,Signer,sign type,Class Label,Frame,Vid_name,Text
1669,Brady,Lexical Signs,KICK,33,Brady-session-ASL_2011_07_19_Brady-scene-89-2203-2235-camera1.mov,kick
1670,Liz,Lexical Signs,KICK-OFF,46,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-17-5826-5871-camera1.mov,kick-off
1671,Brady,Lexical Signs,KICK-OFF,19,Brady-session-ASL_2011_06_14_Brady-scene-44-5455-5473-camera1.mov,kick-off
1672,Brady,Lexical Signs,KID,25,Brady-session-ASL_2011_06_14_Brady-scene-44-5663-5687-camera1.mov,kid
1673,Liz,Lexical Signs,KIDNEY,66,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-20-2195-2260-camera1.mov,kidney
1674,Brady,Lexical Signs,KIDNEY,49,Brady-session-ASL_2011_06_14_Brady-scene-44-6176-6224-camera1.mov,kidney
1675,Liz,Lexical Signs,KILL,40,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-11-5061-5100-camera1.mov,kill
1676,Brady,Lexical Signs,KILL,16,Brady-session-ASL_2011_06_14_Brady-scene-44-6459-6474-camera1.mov,kill
1677,Brady,Lexical Signs,KILL,15,Brady-session-ASL_2011_06_14_Brady-scene-44-6723-6737-camera1.mov,kill
1678,Brady,Lexical Signs,KIND,40,Brady-session-ASL_2011_06_14_Brady-scene-45-176-215-camera1.mov,kind
1679,Liz,Lexical Signs,KINDERGARTEN,60,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-11-5216-5275-camera1.mov,kindergarten
1680,Brady,Lexical Signs,KINDERGARTEN,29,Brady-session-ASL_2011_06_14_Brady-scene-45-565-593-camera1.mov,kindergarten
1681,Brady,Lexical Signs,KINDERGARTEN,45,Brady-session-ASL_2011_06_14_Brady-scene-45-789-833-camera1.mov,kindergarten
1682,Brady,Lexical Signs,KING,37,Brady-session-ASL_2011_06_14_Brady-scene-45-1586-1622-camera1.mov,king
1683,Brady,Compound Signs,KING+AREA,54,Brady-session-ASL_2011_06_14_Brady-scene-45-1143-1196-camera1.mov,king area
1684,Brady,Lexical Signs,KISS,23,Brady-session-ASL_2011_06_14_Brady-scene-45-2035-2057-camera1.mov,kiss
1685,Brady,Lexical Signs,KITE,49,Brady-session-ASL_2011_06_14_Brady-scene-45-2771-2819-camera1.mov,kite
1686,Brady,Lexical Signs,KITE,29,Brady-session-ASL_2011_06_14_Brady-scene-20-5960-5988-camera1.mov,kite
1687,Brady,Lexical Signs,KNEEL,54,Brady-session-ASL_2011_06_14_Brady-scene-45-4141-4194-camera1.mov,kneel
1688,Brady,Lexical Signs,KNEEL,37,Brady-session-ASL_2011_06_14_Brady-scene-45-2986-3022-camera1.mov,kneel
1689,Brady,Lexical Signs,KNIFE,32,Brady-session-ASL_2011_06_14_Brady-scene-45-4733-4764-camera1.mov,knife
1690,Brady,Lexical Signs,KNIFE,30,Brady-session-ASL_2011_06_14_Brady-scene-45-4516-4545-camera1.mov,knife
1691,Brady,Lexical Signs,KNOCK,23,Brady-session-ASL_2011_06_14_Brady-scene-45-5001-5023-camera1.mov,knock
1692,Liz,Lexical Signs,KNOW,51,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-27-2105-2155-camera1.mov,know
1693,Brady,Lexical Signs,KNOW,35,Brady-session-ASL_2011_06_14_Brady-scene-16-268-302-camera1.mov,know
1694,Brady,Lexical Signs,KNOW,25,Brady-session-ASL_2011_06_14_Brady-scene-45-5224-5248-camera1.mov,know
1695,Liz,Lexical Signs,KNOW-NOTHING,76,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-31-125-200-camera1.mov,know-nothing
1696,Brady,Compound Signs,KNOW+NEG,13,Brady-session-ASL_2011_06_08_Brady-scene-38-1511-1523-camera1.mov,know neg
1697,Brady,Compound Signs,KNOW+NEG,15,Brady-session-ASL_2011_06_14_Brady-scene-45-5739-5753-camera1.mov,know neg
1698,Brady,Lexical Signs,L,29,Brady-session-ASL_2011_06_14_Brady-scene-45-6282-6310-camera1.mov,l
1699,Liz,Lexical Signs,LABEL,70,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-31-316-385-camera1.mov,label
1700,Brady,Lexical Signs,LABEL,36,Brady-session-ASL_2011_06_14_Brady-scene-46-95-130-camera1.mov,label
1701,Liz,Lexical Signs,LACROSSE,81,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-31-675-755-camera1.mov,lacrosse
1702,Brady,Lexical Signs,LACROSSE,35,Brady-session-ASL_2011_06_14_Brady-scene-46-684-718-camera1.mov,lacrosse
1703,Brady,Lexical Signs,LADDER,44,Brady-session-ASL_2011_06_14_Brady-scene-46-975-1018-camera1.mov,ladder
1704,Brady,Lexical Signs,LAID-UP,19,Brady-session-ASL_2011_06_14_Brady-scene-46-2466-2484-camera1.mov,laid-up
1705,Liz,Lexical Signs,LANGUAGE,43,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-2988-3030-camera1.mov,language
1706,Brady,Lexical Signs,LANGUAGE,21,Brady-session-ASL_2011_06_14_Brady-scene-46-3488-3508-camera1.mov,language
1707,Liz,Lexical Signs,LANGUAGE,48,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-3140-3187-camera1.mov,language
1708,Brady,Lexical Signs,LANGUAGE,41,Brady-session-ASL_2011_06_14_Brady-scene-46-3719-3759-camera1.mov,language
1709,Brady,Lexical Signs,LANTERN,19,Brady-session-ASL_2011_06_14_Brady-scene-46-4011-4029-camera1.mov,lantern
1710,Brady,Lexical Signs,LAP,41,Brady-session-ASL_2011_06_14_Brady-scene-46-4271-4311-camera1.mov,lap
1711,Brady,Lexical Signs,LAPTOP,35,Brady-session-ASL_2011_06_14_Brady-scene-46-4506-4540-camera1.mov,laptop
1712,Brady,Lexical Signs,LAST,14,Brady-session-ASL_2011_06_14_Brady-scene-46-4970-4983-camera1.mov,last
1713,Brady,Lexical Signs,LAST-WEEK,23,Brady-session-ASL_2011_06_14_Brady-scene-46-5186-5208-camera1.mov,last-week
1714,Brady,Lexical Signs,LAST-YEAR,25,Brady-session-ASL_2011_06_14_Brady-scene-47-434-458-camera1.mov,last-year
1715,Brady,Lexical Signs,LATCH,28,Brady-session-ASL_2011_06_14_Brady-scene-50-4552-4579-camera1.mov,latch
1716,Brady,Lexical Signs,LATER,11,Brady-session-ASL_2011_06_14_Brady-scene-47-1533-1543-camera1.mov,later
1717,Brady,Lexical Signs,LATER_2,36,Brady-session-ASL_2011_06_14_Brady-scene-47-1295-1330-camera1.mov,later_2
1718,Brady,Lexical Signs,LAUGH,35,Brady-session-ASL_2011_06_14_Brady-scene-47-1777-1811-camera1.mov,laugh
1719,Liz,Lexical Signs,LAW,41,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-3305-3345-camera1.mov,law
1720,Brady,Lexical Signs,LAW,22,Brady-session-ASL_2011_06_14_Brady-scene-47-2043-2064-camera1.mov,law
1721,Liz,Lexical Signs,LAW,57,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-3455-3511-camera1.mov,law
1722,Brady,Lexical Signs,LAW,57,Brady-session-ASL_2011_06_14_Brady-scene-47-2317-2373-camera1.mov,law
1723,Brady,Compound Signs,LAW+AGENT,37,Brady-session-ASL_2011_06_14_Brady-scene-47-2686-2722-camera1.mov,law agent
1724,Brady,Lexical Signs,LAZY,38,Brady-session-ASL_2011_06_14_Brady-scene-47-3200-3237-camera1.mov,lazy
1725,Liz,Compound Signs,"LCL:B-L\receivefromheaven\""+BOOK""",86,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-9-312-397-camera1.mov,lcl:b-l book
1726,Brady,Classifiers,"LCL\path-turn-around\""""",54,Brady-session-ASL_2011_07_22_Brady-scene-13-804-857-camera1.mov,lcl
1727,Brady,Classifiers,"LCL\path-turn-around\""""",53,Brady-session-ASL_2011_07_22_Brady-scene-13-1178-1230-camera1.mov,lcl
1728,Brady,Classifiers,"LCL\path-turn-around\""""",55,Brady-session-ASL_2011_07_22_Brady-scene-56-1025-1079-camera1.mov,lcl
1729,Brady,Lexical Signs,LEAD,33,Brady-session-ASL_2011_06_14_Brady-scene-29-7234-7266-camera1.mov,lead
1730,Liz,Compound Signs,LEAD+AGENT,80,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-31-1059-1138-camera1.mov,lead agent
1731,Brady,Compound Signs,LEAD+AGENT,34,Brady-session-ASL_2011_06_14_Brady-scene-47-3469-3502-camera1.mov,lead agent
1732,Brady,Lexical Signs,LEAF,40,Brady-session-ASL_2011_06_14_Brady-scene-47-3731-3770-camera1.mov,leaf
1733,Brady,Lexical Signs,LEARN,25,Brady-session-ASL_2011_06_14_Brady-scene-47-3963-3987-camera1.mov,learn
1734,Brady,Lexical Signs,LEAVE,23,Brady-session-ASL_2011_06_14_Brady-scene-47-4974-4996-camera1.mov,leave
1735,Brady,Lexical Signs,LEAVE-THERE,22,Brady-session-ASL_2011_06_14_Brady-scene-47-6059-6080-camera1.mov,leave-there
1736,Brady,Lexical Signs,LECTURE,22,Brady-session-ASL_2011_06_08_Brady-scene-16-411-432-camera1.mov,lecture
1737,Brady,Lexical Signs,LECTURE,29,Brady-session-ASL_2011_06_14_Brady-scene-47-5824-5852-camera1.mov,lecture
1738,Brady,Lexical Signs,LEFT,14,Brady-session-ASL_2011_06_14_Brady-scene-48-228-241-camera1.mov,left
1739,Brady,Lexical Signs,LEFT-ARM,43,Brady-session-ASL_2011_06_14_Brady-scene-48-474-516-camera1.mov,left-arm
1740,Brady,Lexical Signs,LEFT-ARM,32,Brady-session-ASL_2011_07_19_Brady-scene-60-2807-2838-camera1.mov,left-arm
1741,Brady,Lexical Signs,LEG,41,Brady-session-ASL_2011_06_14_Brady-scene-48-1588-1628-camera1.mov,leg
1742,Brady,Lexical Signs,LEGISLATURE,22,Brady-session-ASL_2011_06_14_Brady-scene-48-1196-1217-camera1.mov,legislature
1743,Brady,Lexical Signs,LEMON,33,Brady-session-ASL_2011_06_14_Brady-scene-48-2046-2078-camera1.mov,lemon
1744,Brady,Lexical Signs,LESBIAN,24,Brady-session-ASL_2011_06_14_Brady-scene-48-3068-3091-camera1.mov,lesbian
1745,Brady,Lexical Signs,LESS,27,Brady-session-ASL_2011_06_14_Brady-scene-48-3255-3281-camera1.mov,less
1746,Brady,Lexical Signs,LESS,35,Brady-session-ASL_2011_06_14_Brady-scene-52-7059-7093-camera1.mov,less
1747,Brady,Lexical Signs,LESS-THAN,29,Brady-session-ASL_2011_06_08_Brady-scene-19-5325-5353-camera1.mov,less-than
1748,Brady,Lexical Signs,LETTER/MAIL,19,Brady-session-ASL_2011_06_14_Brady-scene-48-4143-4161-camera1.mov,letter
1749,Brady,Lexical Signs,LETTER/MAIL,18,Brady-session-ASL_2011_07_19_Brady-scene-95-1812-1829-camera1.mov,letter
1750,Brady,Lexical Signs,LETTER/MAIL,23,Brady-session-ASL_2011_07_19_Brady-scene-95-2068-2090-camera1.mov,letter
1751,Brady,Lexical Signs,LIBRARY,36,Brady-session-ASL_2011_06_14_Brady-scene-48-5855-5890-camera1.mov,library
1752,Brady,Compound Signs,LIBRARY+AGENT,38,Brady-session-ASL_2011_06_14_Brady-scene-48-5554-5591-camera1.mov,library agent
1753,Brady,Lexical Signs,LICENSE,29,Brady-session-ASL_2011_06_14_Brady-scene-48-6062-6090-camera1.mov,license
1754,Brady,Lexical Signs,LICK,28,Brady-session-ASL_2011_06_14_Brady-scene-48-6645-6672-camera1.mov,lick
1755,Brady,Lexical Signs,LIE,12,Brady-session-ASL_2011_06_14_Brady-scene-48-5084-5095-camera1.mov,lie
1756,Brady,Lexical Signs,LIGHT-MATCH,17,Brady-session-ASL_2011_06_14_Brady-scene-54-5419-5435-camera1.mov,light-match
1757,Brady,Compound Signs,LIKE+NEG,16,Brady-session-ASL_2011_06_08_Brady-scene-36-1870-1885-camera1.mov,like neg
1758,Liz,Compound Signs,LIKE+NEG,58,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-27-993-1050-camera1.mov,like neg
1759,Brady,Compound Signs,LIKE+NEG,20,Brady-session-ASL_2011_06_08_Brady-scene-38-1704-1723-camera1.mov,like neg
1760,Brady,Lexical Signs,LINE,25,Brady-session-ASL_2011_06_14_Brady-scene-50-290-314-camera1.mov,line
1761,Brady,Lexical Signs,LINE,12,Brady-session-ASL_2011_07_22_Brady-scene-16-519-530-camera1.mov,line
1762,Brady,Lexical Signs,LINE-UP,23,Brady-session-ASL_2011_06_14_Brady-scene-50-543-565-camera1.mov,line-up
1763,Brady,Lexical Signs,LINE-UP,34,Brady-session-ASL_2011_07_22_Brady-scene-46-1973-2006-camera1.mov,line-up
1764,Liz,Lexical Signs,LINGUISTICS,46,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-20-2870-2915-camera1.mov,linguistics
1765,Brady,Lexical Signs,LINGUISTICS,24,Brady-session-ASL_2011_06_14_Brady-scene-50-827-850-camera1.mov,linguistics
1766,Brady,Lexical Signs,LION,34,Brady-session-ASL_2011_06_14_Brady-scene-50-1079-1112-camera1.mov,lion
1767,Brady,Lexical Signs,LIP/MOUTH,46,Brady-session-ASL_2011_06_14_Brady-scene-50-1569-1614-camera1.mov,lip
1768,Brady,Lexical Signs,LIPREAD,34,Brady-session-ASL_2011_06_14_Brady-scene-50-1334-1367-camera1.mov,lipread
1769,Brady,Lexical Signs,LIPSTICK,45,Brady-session-ASL_2011_06_14_Brady-scene-50-1803-1847-camera1.mov,lipstick
1770,Brady,Lexical Signs,LIST,43,Brady-session-ASL_2011_06_14_Brady-scene-48-3712-3754-camera1.mov,list
1771,Brady,Lexical Signs,LIST,53,Brady-session-ASL_2011_06_14_Brady-scene-50-2314-2366-camera1.mov,list
1772,Liz,Lexical Signs,LIST-ORDER-IX,80,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-1987-2066-camera1.mov,list-order-ix
1773,Brady,Lexical Signs,LIST-ORDER-IX,34,Brady-session-ASL_2011_06_08_Brady-scene-24-5992-6025-camera1.mov,list-order-ix
1774,Liz,Lexical Signs,LIST-ORDER-MIDDLE,73,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-2190-2262-camera1.mov,list-order-middle
1775,Brady,Lexical Signs,LIST-ORDER-MIDDLE,23,Brady-session-ASL_2011_06_08_Brady-scene-24-6202-6224-camera1.mov,list-order-middle
1776,Liz,Lexical Signs,LIST-ORDER-PINKY,52,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-2561-2612-camera1.mov,list-order-pinky
1777,Brady,Lexical Signs,LIST-ORDER-PINKY,23,Brady-session-ASL_2011_06_08_Brady-scene-24-6617-6639-camera1.mov,list-order-pinky
1778,Liz,Lexical Signs,LIST-ORDER-RING,60,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-2383-2442-camera1.mov,list-order-ring
1779,Brady,Lexical Signs,LIST-ORDER-RING,30,Brady-session-ASL_2011_06_08_Brady-scene-24-6405-6434-camera1.mov,list-order-ring
1780,Liz,Lexical Signs,LIST-ORDER-THUMB,79,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-1777-1855-camera1.mov,list-order-thumb
1781,Brady,Lexical Signs,LIST-ORDER-THUMB,34,Brady-session-ASL_2011_06_08_Brady-scene-24-5758-5791-camera1.mov,list-order-thumb
1782,Liz,Compound Signs,LIST+DO-DO,84,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-6-609-692-camera1.mov,list do-do
1783,Brady,Compound Signs,LIST+DO-DO,47,Brady-session-ASL_2011_06_08_Brady-scene-9-11854-11900-camera1.mov,list do-do
1784,Brady,Lexical Signs,LITTLE-BIT,18,Brady-session-ASL_2011_06_08_Brady-scene-6-7322-7339-camera1.mov,little-bit
1785,Brady,Lexical Signs,LIVE,31,Brady-session-ASL_2011_06_14_Brady-scene-50-2994-3024-camera1.mov,live
1786,Brady,Lexical Signs,LIVE,28,Brady-session-ASL_2011_07_19_Brady-scene-59-1912-1939-camera1.mov,live
1787,Liz,Lexical Signs,LOCAL,57,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-8-2515-2571-camera1.mov,local
1788,Brady,Lexical Signs,LOCAL,48,Brady-session-ASL_2011_06_14_Brady-scene-50-4971-5018-camera1.mov,local
1789,Brady,Lexical Signs,LOCK,31,Brady-session-ASL_2011_06_14_Brady-scene-50-5429-5459-camera1.mov,lock
1790,Brady,Lexical Signs,LOLLIPOP,39,Brady-session-ASL_2011_07_19_Brady-scene-103-1847-1885-camera1.mov,lollipop
1791,Brady,Lexical Signs,LOLLIPOP,46,Brady-session-ASL_2011_07_22_Brady-scene-54-2377-2422-camera1.mov,lollipop
1792,Brady,Lexical Signs,LONELY,40,Brady-session-ASL_2011_06_14_Brady-scene-51-80-119-camera1.mov,lonely
1793,Brady,Lexical Signs,LONG,30,Brady-session-ASL_2011_06_14_Brady-scene-51-405-434-camera1.mov,long
1794,Brady,Lexical Signs,LONG-AGO,54,Brady-session-ASL_2011_06_14_Brady-scene-34-3758-3811-camera1.mov,long-ago
1795,Brady,Lexical Signs,LONG-AGO,60,Brady-session-ASL_2011_06_14_Brady-scene-51-800-859-camera1.mov,long-ago
1796,Brady,Lexical Signs,LONG-SLEEVE,40,Brady-session-ASL_2011_07_19_Brady-scene-87-772-811-camera1.mov,long-sleeve
1797,Brady,Lexical Signs,LONG-SLEEVE,51,Brady-session-ASL_2011_07_22_Brady-scene-53-675-725-camera1.mov,long-sleeve
1798,Brady,Lexical Signs,LOOK,24,Brady-session-ASL_2011_06_14_Brady-scene-51-2383-2406-camera1.mov,look
1799,Brady,Lexical Signs,LOOK,48,Brady-session-ASL_2011_06_14_Brady-scene-51-2840-2887-camera1.mov,look
1800,Brady,Lexical Signs,LOOK,15,Brady-session-ASL_2011_06_14_Brady-scene-51-3616-3630-camera1.mov,look
1801,Brady,Lexical Signs,LOOK,23,Brady-session-ASL_2011_07_22_Brady-scene-46-2330-2352-camera1.mov,look
1802,Brady,Lexical Signs,LOOK,33,Brady-session-ASL_2011_06_14_Brady-scene-26-1990-2022-camera1.mov,look
1803,Brady,Lexical Signs,LOOK,25,Brady-session-ASL_2011_07_22_Brady-scene-43-2606-2630-camera1.mov,look
1804,Brady,Lexical Signs,LOOK,25,Brady-session-ASL_2011_06_14_Brady-scene-51-1245-1269-camera1.mov,look
1805,Brady,Lexical Signs,LOOK,47,Brady-session-ASL_2011_07_19_Brady-scene-96-1213-1259-camera1.mov,look
1806,Brady,Lexical Signs,LOOK,36,Brady-session-ASL_2011_07_22_Brady-scene-46-1729-1764-camera1.mov,look
1807,Brady,Lexical Signs,LOOK,33,Brady-session-ASL_2011_06_14_Brady-scene-26-3693-3725-camera1.mov,look
1808,Brady,Lexical Signs,LOOK,31,Brady-session-ASL_2011_06_14_Brady-scene-51-1455-1485-camera1.mov,look
1809,Brady,Lexical Signs,LOOK,29,Brady-session-ASL_2011_06_14_Brady-scene-51-1676-1704-camera1.mov,look
1810,Brady,Lexical Signs,LOOK,18,Brady-session-ASL_2011_06_14_Brady-scene-51-4758-4775-camera1.mov,look
1811,Brady,Lexical Signs,LOOK,23,Brady-session-ASL_2011_07_22_Brady-scene-46-2590-2612-camera1.mov,look
1812,Brady,Lexical Signs,LOOK,51,Brady-session-ASL_2011_07_22_Brady-scene-20-2882-2932-camera1.mov,look
1813,Brady,Lexical Signs,LOOK,68,Brady-session-ASL_2011_07_22_Brady-scene-57-749-816-camera1.mov,look
1814,Brady,Lexical Signs,LOOK,63,Brady-session-ASL_2011_06_14_Brady-scene-51-2135-2197-camera1.mov,look
1815,Liz,Lexical Signs,LOOK,72,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-20-845-916-camera1.mov,look
1816,Brady,Lexical Signs,LOOK,37,Brady-session-ASL_2011_06_14_Brady-scene-51-1907-1943-camera1.mov,look
1817,Brady,Lexical Signs,LOOK,37,Brady-session-ASL_2011_06_14_Brady-scene-51-4073-4109-camera1.mov,look
1818,Brady,Lexical Signs,LOOK,31,Brady-session-ASL_2011_07_19_Brady-scene-96-1824-1854-camera1.mov,look
1819,Brady,Lexical Signs,LOOK-BY-EYE,31,Brady-session-ASL_2011_06_14_Brady-scene-26-1770-1800-camera1.mov,look-by-eye
1820,Brady,Lexical Signs,LORD,23,Brady-session-ASL_2011_06_14_Brady-scene-52-1148-1170-camera1.mov,lord
1821,Brady,Lexical Signs,LORD-GOD,23,Brady-session-ASL_2011_07_22_Brady-scene-46-3171-3193-camera1.mov,lord-god
1822,Brady,Lexical Signs,LOSE,18,Brady-session-ASL_2011_06_14_Brady-scene-52-3500-3517-camera1.mov,lose
1823,Brady,Lexical Signs,LOSE-COMPETITION,27,Brady-session-ASL_2011_06_14_Brady-scene-52-3211-3237-camera1.mov,lose-competition
1824,Brady,Lexical Signs,LOSE-WEIGHT,40,Brady-session-ASL_2011_06_08_Brady-scene-34-2933-2972-camera1.mov,lose-weight
1825,Brady,Lexical Signs,LOUDSPEAKER,33,Brady-session-ASL_2011_06_14_Brady-scene-52-6318-6350-camera1.mov,loudspeaker
1826,Brady,Lexical Signs,LOUSY,22,Brady-session-ASL_2011_06_14_Brady-scene-52-6854-6875-camera1.mov,lousy
1827,Brady,Lexical Signs,LOVE,35,Brady-session-ASL_2011_06_14_Brady-scene-37-6232-6266-camera1.mov,love
1828,Brady,Lexical Signs,LOW,29,Brady-session-ASL_2011_06_14_Brady-scene-52-7339-7367-camera1.mov,low
1829,Brady,Lexical Signs,LOWERCASE/TINY,37,Brady-session-ASL_2011_06_14_Brady-scene-52-7825-7861-camera1.mov,lowercase
1830,Brady,Lexical Signs,LUCKY,18,Brady-session-ASL_2011_06_14_Brady-scene-52-8039-8056-camera1.mov,lucky
1831,Brady,Lexical Signs,LUNCH,29,Brady-session-ASL_2011_06_14_Brady-scene-52-8481-8509-camera1.mov,lunch
1832,Brady,Lexical Signs,LUNGS,35,Brady-session-ASL_2011_06_08_Brady-scene-13-10466-10500-camera1.mov,lungs
1833,Brady,Lexical Signs,LUNGS,40,Brady-session-ASL_2011_06_14_Brady-scene-52-8692-8731-camera1.mov,lungs
1834,Brady,Lexical Signs,LUNGS,34,Brady-session-ASL_2011_07_19_Brady-scene-37-196-229-camera1.mov,lungs
1835,Liz,Lexical Signs,LUNGS,80,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-6-2206-2285-camera1.mov,lungs
1836,Brady,Lexical Signs,LUTHERAN,20,Brady-session-ASL_2011_07_22_Brady-scene-47-162-181-camera1.mov,lutheran
1837,Brady,Lexical Signs,M,27,Brady-session-ASL_2011_06_14_Brady-scene-53-1607-1633-camera1.mov,m
1838,Liz,Lexical Signs,MACHINE,53,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-27-1375-1427-camera1.mov,machine
1839,Brady,Lexical Signs,MACHINE,24,Brady-session-ASL_2011_06_14_Brady-scene-12-2271-2294-camera1.mov,machine
1840,Brady,Lexical Signs,MACHINE,55,Brady-session-ASL_2011_06_14_Brady-scene-15-5057-5111-camera1.mov,machine
1841,Brady,Lexical Signs,MACHINE,41,Brady-session-ASL_2011_06_14_Brady-scene-53-3097-3137-camera1.mov,machine
1842,Brady,Lexical Signs,MACHINE,18,Brady-session-ASL_2011_06_14_Brady-scene-12-4118-4135-camera1.mov,machine
1843,Brady,Lexical Signs,MAD,22,Brady-session-ASL_2011_06_14_Brady-scene-53-3291-3312-camera1.mov,mad
1844,Brady,Lexical Signs,MAD,19,Brady-session-ASL_2011_07_22_Brady-scene-43-1567-1585-camera1.mov,mad
1845,Brady,Lexical Signs,MAD,23,Brady-session-ASL_2011_06_14_Brady-scene-23-3771-3793-camera1.mov,mad
1846,Brady,Lexical Signs,MAGAZINE,45,Brady-session-ASL_2011_06_14_Brady-scene-53-3482-3526-camera1.mov,magazine
1847,Brady,Lexical Signs,MAGIC,14,Brady-session-ASL_2011_06_14_Brady-scene-53-3735-3748-camera1.mov,magic
1848,Brady,Lexical Signs,MAGNET_2,35,Brady-session-ASL_2011_06_14_Brady-scene-53-4166-4200-camera1.mov,magnet_2
1849,Brady,Lexical Signs,MAJOR,26,Brady-session-ASL_2011_06_14_Brady-scene-53-4491-4516-camera1.mov,major
1850,Brady,Lexical Signs,MAKE,26,Brady-session-ASL_2011_06_14_Brady-scene-53-5150-5175-camera1.mov,make
1851,Brady,Lexical Signs,MAKE-BUBBLES,65,Brady-session-ASL_2011_07_19_Brady-scene-46-1230-1294-camera1.mov,make-bubbles
1852,Brady,Lexical Signs,MAN,20,Brady-session-ASL_2011_06_14_Brady-scene-53-6262-6281-camera1.mov,man
1853,Liz,Lexical Signs,MAN,91,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-3615-3705-camera1.mov,man
1854,Brady,Lexical Signs,MAN,26,Brady-session-ASL_2011_06_14_Brady-scene-25-446-471-camera1.mov,man
1855,Brady,Lexical Signs,MAN,26,Brady-session-ASL_2011_06_14_Brady-scene-53-6407-6432-camera1.mov,man
1856,Liz,Lexical Signs,MAN,56,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-3810-3865-camera1.mov,man
1857,Brady,Lexical Signs,MAN,40,Brady-session-ASL_2011_06_14_Brady-scene-54-712-751-camera1.mov,man
1858,Brady,Lexical Signs,MAN_2,32,Brady-session-ASL_2011_06_14_Brady-scene-53-5691-5722-camera1.mov,man_2
1859,Brady,Lexical Signs,MANAGE/CONTROL,28,Brady-session-ASL_2011_06_08_Brady-scene-34-1316-1343-camera1.mov,manage
1860,Brady,Lexical Signs,MANAGE/CONTROL,27,Brady-session-ASL_2011_06_14_Brady-scene-54-1209-1235-camera1.mov,manage
1861,Brady,Compound Signs,MANAGE/CONTROL+AGENT,33,Brady-session-ASL_2011_06_14_Brady-scene-4-1488-1520-camera1.mov,manage agent
1862,Brady,Compound Signs,MANAGE/CONTROL+AGENT,41,Brady-session-ASL_2011_06_14_Brady-scene-5-446-486-camera1.mov,manage agent
1863,Brady,Compound Signs,MANAGE/CONTROL+AGENT,33,Brady-session-ASL_2011_06_14_Brady-scene-54-1429-1461-camera1.mov,manage agent
1864,Brady,Lexical Signs,MANY,22,Brady-session-ASL_2011_06_14_Brady-scene-54-2764-2785-camera1.mov,many
